model_code,feature_code,source_table,source_metric,history_window_size,raw_sample_count,exact_timestamp_match_count,backward_asof_match_count,interior_interpolation_count,leading_boundary_extension_count,trailing_boundary_extension_count,forward_fill_count,backward_fill_count,final_missing_count,max_raw_gap_seconds,median_source_age_seconds,p95_source_age_seconds,max_source_age_seconds,exact_match_ratio,asof_alignment_ratio,non_exact_alignment_ratio,fill_ratio
Pressure,point1_0.8YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Pressure,point1_1.8YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Pressure,point1_2.8YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Pressure,point1_3.8YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Pressure,point2_0.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Pressure,point2_1.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Pressure,point2_2.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Pressure,point2_3.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Pressure,point3_0.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point3_1.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point3_2.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point3_3.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point3_4.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point3_5.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point4_0.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point4_1.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point4_2.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point4_3.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point4_4.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point4_5.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point5_0.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point5_1.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point5_2.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point5_3.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point5_4.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point5_5.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point6_0.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,point6_1.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,point6_2.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,point6_3.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,point6_4.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,point6_5.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,line2_point1_0.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Pressure,line2_point1_1.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Pressure,line2_point1_2.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Pressure,line2_point1_3.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Pressure,line2_point2_0.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,line2_point2_1.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,line2_point2_2.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,line2_point2_3.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,line2_point2_4.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,line2_point2_5.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,point1_0.8XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Pressure,point1_1.8XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Pressure,point1_2.8XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Pressure,point1_3.8XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Pressure,point2_0.6XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Pressure,point2_1.6XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Pressure,point2_2.6XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Pressure,point2_3.6XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Pressure,point3_0.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point3_1.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point3_2.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point3_3.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point3_4.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point3_5.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Pressure,point4_0.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point4_1.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point4_2.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point4_3.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point4_4.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point4_5.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Pressure,point5_0.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point5_1.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point5_2.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point5_3.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point5_4.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point5_5.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Pressure,point6_0.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,point6_1.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,point6_2.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,point6_3.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,point6_4.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,point6_5.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Pressure,line2_point1_0.6XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Pressure,line2_point1_1.6XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Pressure,line2_point1_2.6XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Pressure,line2_point1_3.6XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Pressure,line2_point2_0.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,line2_point2_1.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,line2_point2_2.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,line2_point2_3.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,line2_point2_4.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,line2_point2_5.5XD_value,em_obs_displacement,displacement_tilt_x_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
Pressure,point1_0.12Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_1.12Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_2.12Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_3.12Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_4.12Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_5.12Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_6.12Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point2_0.2Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_1.2Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_2.2Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_3.2Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_4.2Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_5.2Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_6.2Strain_value,em_obs_earth_pressure,earth_pressure_strain_ue,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point1_0.12Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_1.12Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_2.12Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_3.12Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_4.12Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_5.12Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point1_6.12Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,181.0,136.0,137.0,137.0,0.0,1.0,1.0,0.0
Pressure,point2_0.2Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_1.2Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_2.2Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_3.2Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_4.2Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_5.2Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point2_6.2Pressure_value,em_obs_earth_pressure,earth_pressure_p,13,13,0,13,0,0,0,0,0,0,192.0,34.0,35.0,35.0,0.0,1.0,1.0,0.0
Pressure,point1_11.5water_value,em_obs_pressure_water_level,pressure_water_level_mm,13,13,6,7,0,0,0,0,0,0,181.0,1.0,1.0,1.0,0.461538461538,0.538461538462,0.538461538462,0.0
Pressure,point5_11.5water_value,em_obs_pressure_water_level,pressure_water_level_mm,13,13,0,13,0,0,0,0,0,0,181.0,137.0,138.0,138.0,0.0,1.0,1.0,0.0
Strain,point1_0.8YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Strain,point1_1.8YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Strain,point1_2.8YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Strain,point1_3.8YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0
Strain,point2_0.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Strain,point2_1.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Strain,point2_2.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Strain,point2_3.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,172.0,173.0,173.0,0.0,1.0,1.0,0.0
Strain,point3_0.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Strain,point3_1.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Strain,point3_2.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Strain,point3_3.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Strain,point3_4.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Strain,point3_5.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,161.0,162.0,162.0,0.0,1.0,1.0,0.0
Strain,point4_0.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Strain,point4_1.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Strain,point4_2.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Strain,point4_3.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Strain,point4_4.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Strain,point4_5.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,150.0,151.0,151.0,0.0,1.0,1.0,0.0
Strain,point5_0.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Strain,point5_1.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Strain,point5_2.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Strain,point5_3.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Strain,point5_4.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Strain,point5_5.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,182.0,139.0,140.0,140.0,0.0,1.0,1.0,0.0
Strain,point6_0.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Strain,point6_1.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Strain,point6_2.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Strain,point6_3.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Strain,point6_4.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Strain,point6_5.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,181.0,126.0,127.0,127.0,0.0,1.0,1.0,0.0
Strain,line2_point1_0.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Strain,line2_point1_1.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Strain,line2_point1_2.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Strain,line2_point1_3.6YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,13,0,0,0,0,0,0,192.0,25.0,26.0,26.0,0.0,1.0,1.0,0.0
Strain,line2_point2_0.5YD_value,em_obs_displacement,displacement_tilt_y_deg,13,13,0,11,2,0,0,0,0,0,193.0,14.0,191.4,192.0,0.0,0.846153846154,1.0,0.153846153846
